driver_id,applicant_fountain_id,pu_ca,predicted_driver_ca,no_packages
499770,b835e9d3-96b5-4f2b-8959-84cd09653717,London Border W,London Inner S,5
465475,6b784a52-2b64-4a17-85b0-f58b5784e67a,Rotherham,Sheffield,12
466381,769578d3-4b3c-4218-b8ad-a05cbc41fd00,London Outer SE,London Outer SE,4
500311,a1d386cb-d406-4b9a-9878-1767fbbfa248,Cardiff,Cardiff,84
500161,fa1aa28c-a4e3-4875-b8c4-63ce91800ddb,London Outer Lower NW,London Outer Lower NW,124
342316,00aeffcd-8522-4e56-8e95-841998a396d2,London Outer E,,6
403438,72698ff1-2418-460a-a43e-3cf5d918b4ac,London Inner Lower NW,,1
358242,fca03dbf-fbf0-45cc-ba3a-6069d8ab7b43,London Inner N,,3
415149,3dc358c5-7717-404a-970b-fdea6440c87d,London Inner N,London Inner Upper NW,30
457302,8f936a98-63d5-441f-b348-9f9d66c09d0e,Newcastle,Gateshead,18
503210,5e74b681-2b58-4c81-a53b-98665f808d75,Newcastle,,2
405291,c38162c4-9c71-4708-9543-cc5448d14f77,London Inner Lower NW,,2
471846,a4bd7b07-8f17-44fe-96cf-2b9e703c00d1,Manchester City,Manchester City,7
503309,e2642858-d4ce-4242-8f7c-d20f08d1793d,Leicester,Leicester - Braunstone,19
408640,f5e096e3-99d6-4bb3-9d5d-34baf57cd73c,London Outer NE,,8
481371,4524a8f6-9681-4fc0-9340-261e9d8e49b9,London Outer Upper NW,London Outer Upper NW,6
408721,00ddc80f-ff44-4d5c-acb7-6155962712dc,,,2
415291,c2683286-1e31-4932-99fd-cd8ae3adb3da,London Inner S,London Outer S,4
484620,be366e9b-2bb7-49b6-8bb4-bffc265216a8,London Inner S,Basildon,11
404899,bd51afa4-c715-4cf7-9b92-6f944dac87ea,Walsall,,2
398579,6f2551be-a79f-46e5-918e-3e128d1e71fc,London Border NE,,9
382855,8b619d15-c0a8-426e-9b42-1f74288035a3,,,7
417409,3bbc2980-d821-4a97-b5f4-7a1307b3e4de,London Border NE,,9
448094,27cb7514-48e4-4b28-a84e-22e9f2921ea4,Sunderland,,4
494494,8ba6e90a-0b94-4afd-af5c-b862f2d9ce7e,London Inner N,London Outer N,2
465967,d6c4ad2d-e61a-4478-8194-027ced735243,London Outer S,London Border NE,1
466347,34cbd842-45be-47bb-b0bd-641ec453f06c,London Outer NE,London Outer NE,6
410268,2d4e09d4-9000-4175-b653-222c4167908d,London Outer NE,,145
431902,435cda03-791c-4162-8c4b-8a2cee72bcbb,London Outer S,,7
503408,8d6f70f7-35de-43a7-8704-17f5024733cc,London Border E,London Border E,19
411988,c6baf03d-0999-47fd-882f-787e760c8244,Middleton,,13
424534,f5a2380f-e67a-4e81-9cac-78c2facc0169,Newcastle,,9
494082,98019418-4959-4702-8eb1-c803b74aa408,Stockport,Manchester City,4
424331,28ef8498-eee9-4cbf-9c01-cbae943bb6e8,London Outer NE,,3
380986,6d1e699e-79d8-48f5-b011-778f4ce85336,Dudley & West Bromwich,,5
494513,da7673ed-b03d-4878-81ae-f77b4652c7e8,London Outer Lower NW,London Outer Upper NW,5
346631,7161fb24-243f-4313-aa8e-8323452dd9f3,London Outer NE,,2
460894,175d6bc3-2faf-4266-82ba-1fbf404dce59,Cardiff,,5
501175,9288b275-ad89-4b59-9ea1-22318eb6521c,London Inner Lower NW,Nottingham Central,10
420641,329fbcc8-eb20-4f97-825d-d1a64e496958,Newcastle,,16
377527,2adb7bc2-bccc-4757-b629-bb86019f7f2a,Liverpool North,,8
373681,386b535c-9bde-4284-8cb2-0c7f67f02c9a,London Inner N,,11
490382,e1df8d59-e14c-463a-817a-284ed0f7874a,Gateshead,Newcastle,7
462733,d8d46670-2e18-4171-8446-5acf843af9a9,London Border E,London Border E,20
503461,eb9c0178-50da-45d5-91c8-24891b459f14,London Inner S,London Border N,6
442814,10904e4b-18c4-4baa-943c-7e6add101953,Leeds West,,2
409043,2107eb02-4c9a-4491-bbc5-72adf8fb8426,London Outer N,London Inner Upper NW,2
404824,8c5aa2ca-5bc8-4999-9608-861e9a3034e3,Manchester City,,3
420342,83c69d6d-d6c0-4c27-8174-34caa9a4bde4,Bristol Central Area,,3
464739,dc5d4ef3-9f57-4ac8-9baa-b5b4e1174ce6,Manchester City,Manchester City,15
351871,b8c96de0-23d0-4e09-83f7-b27003cdd672,Hull,,7
358326,ea21c00b-6949-43ca-8b19-cf3509a59d5e,London Inner S,London Outer SW,7
459882,cf8cd8db-8b8a-4af2-9d05-96c72d69956c,Bristol Central Area,Bristol Central Area,4
485886,b7d8d98f-5e35-46c4-b552-f7931fe160b0,Altrincham,Manchester City,26
506389,5131fc22-bcf5-46b4-8cd5-0fca7c3a453b,Milton Keynes,Milton Keynes,20
499923,4cb6b541-928c-4301-a334-ab53119f5fee,London Outer SE,London Inner E,11
420716,73a48fe4-26ee-4eb1-b664-28cb6b3fc673,London Outer S,,4
413248,4b711a4c-9eb0-4e90-8f6e-32b0a2df9d81,London Border NE,,2
337510,2eb57df2-9cfe-46e3-8969-4e16674bcc6f,London Outer N,,2
489701,b45928aa-0055-4331-97de-a529d374d9ad,London Border N,London Outer N,1
488843,25bf5a1f-e930-47ef-a62c-6f16cd8f0377,,Basildon,1
420214,0fcfb060-f264-4883-932d-116a90fea61e,Plymstock,,2
500808,31e53a95-d49f-4a65-9c24-4bde2c30c439,Leicester,,34
428402,833a3d9e-f126-4a06-922b-fc498ceeb455,,,3
405630,86e60987-b7c3-455f-8c22-8d7bcb819528,London Outer S,,4
428388,e83a2d13-6898-460b-ad22-646bef307ae8,London Inner W,,19
366488,8230bf33-5f1d-41cf-ae69-cdcdb9e6f61c,Bristol - Filton and Patchway,,4
458151,f5553a44-44a4-4af3-9a69-397c71d67cb2,Widnes,Widnes,7
345915,6f3fa010-67cc-42f7-8b01-e04b1a8ff084,London Inner N,,16
401663,803950a6-67e5-46ee-be59-3b5e0e8ee331,London Inner S,London Inner E,3
400222,6222e2f8-639c-44f7-b081-54c3d5416ddb,Manchester City,London Outer Lower NW,3
503581,a2dc5017-cd67-4949-aaa0-11c5d1693ead,London Outer Upper NW,London Outer Upper NW,7
361884,3c7f0a3a-e496-48c5-8417-7295276fb40e,Liverpool East,,1
473647,8d8d523d-078a-414a-bd10-3c97ffe40ae5,London Inner N,London Outer S,19
477505,5138565c-916e-4a6d-ade6-8999fda6e99b,London Border N,,1
367106,3d40c79e-1bac-447c-bcf1-356bed0b6f90,London Inner N,,1
410857,48074070-beef-41d3-b10e-4dd507801453,London Outer Upper NW,,34
389992,54c4244c-7cbe-4549-880d-1387d7d4c372,London Outer S,,7
496823,d2cf1c5b-6d10-468a-a843-c460e563006c,London Outer Upper NW,London Inner Lower NW,1
473731,4f969795-b829-4002-a313-a1975c71188d,London Inner S,London Outer Upper NW,2
473558,1815f33b-f655-4192-a5b6-682c5dca0de8,London Inner S,London Outer E,1
493820,3173cef7-55f5-43ff-87a0-af969abc6d93,Manchester City,Manchester City,21
368489,0a5caa66-016a-45f5-a214-0bf92f81fe91,London Outer SE,,4
500175,7ced7256-08e2-44e1-b0a0-cb9505496d72,,London Border E,4
507205,8d9e08fb-79e1-48fe-a567-1d0e17984adf,London Outer N,None,5
503533,a8597fca-ed07-4c18-8ada-18d48ec09b2f,London Outer SW,London Outer SW,12
470316,cec336c7-53ae-44b2-8296-dba1a9817a72,London Inner S,London Outer Upper NW,13
369931,0db5af12-4c1a-4c2d-b432-687778685405,London Border N,,10
477506,41325559-baef-45bb-ba92-1951a4ee449b,London Outer Lower NW,,2
464761,1a91de31-9e60-4526-aa6b-d4daf6ae4d52,Manchester City,Manchester City,4
468360,a836ab92-963f-45a2-b471-cc50d101611a,London Inner W,,7
469474,0a73a4fe-32f8-4e05-8b81-95dbe9f5785b,Liverpool Central South,Liverpool East,3
413305,d7964634-3a11-41c2-9928-cac1f627fb77,London Inner Upper NW,,22
398709,0bbb97ba-3a7d-4a3d-a60e-cd69dd26f64c,London Inner N,London Outer NE,9
484138,466c0f72-31b5-46a6-8a95-b9db06f0c4c6,Derby,,8
381594,779e6b1c-7a32-46a1-a011-860ed122c919,London Inner N,,4
410628,949de590-73b6-4452-a9ee-05366e2330bb,London Outer Lower NW,,19
500091,3910d50a-f628-411d-b635-663c72494eb4,London Outer Lower NW,London Outer Lower NW,46
366629,dc1e117c-b403-4de7-9ef7-084bac5529de,Manchester City,,2
417294,93b041cf-0ee0-4b89-b679-0a3f6691bd19,Warrington City,St Helens,765
398320,21a99375-3c1b-40f7-bcf6-9b42c24bdc72,,,48
393181,87af1d40-d08f-4a29-a2fc-27939eff49d1,Plymouth,London Outer S,205
385873,78cfffb3-ee88-4485-ab2a-4d7188b42ee8,London Outer N,,698
409229,9ab8a6b3-d70e-4470-97e4-ec0c069dd7fc,Walsall,,641
487338,ba3916f6-f085-4710-9c81-06020869f6e5,Newcastle,Newcastle,83
458899,1e0aaafa-4acc-4bff-a9f8-16487455592d,London Outer N,London Outer N,1
400156,02e9323b-b04b-4050-ac11-e7b01eafca95,London Outer SE,,1
465805,693c3402-21bd-4502-97c1-157124611e55,Oxford,,172
409093,3295bc70-30b8-430a-86e3-47f0b18a0c05,London Inner N,,7
382926,4cbb9d1e-d28e-4f7c-b688-efe0aea0e191,London Outer E,,38
386089,0ce1c2aa-240c-421c-b8c0-2af2cdb72b56,London Inner N,London Outer Lower NW,11
435930,10f8dee5-c86e-47d7-8544-608e62b55f40,UNKNOWN,,81
410704,6c5f9017-2523-425c-b842-08b6f4d5829c,London Inner W,London - Central,13
363321,a2b37e35-7f26-4efb-84c6-e5d802650a10,London Border E,,4
338194,6fca34c1-5a61-4c84-ba3b-6ab69ed0bb19,London Inner W,,27
367888,c797f56c-31b3-44a0-8df1-549e9e9465fd,St Helens,,5
413687,09ec13c5-920d-46f8-95a0-ecf1acae35b7,Dudley & West Bromwich,,1
485294,d8017e86-e52a-4a87-a451-6a514afdbc60,London Outer NE,London Inner E,1
367396,451a767d-4487-4869-8498-66c24b50356e,London Outer Upper NW,,1
486123,6c08ce6a-63d5-4162-b366-a2289d73c530,Leicester - Braunstone,Leicester,1
485236,c4d50fac-3c79-490b-a0fe-8aa0419339f0,London Outer SW,London Outer SW,6
367792,f257f654-dae2-4acc-8564-457380130b01,London Inner E,,10
366935,f7054911-8852-42cc-a395-3d40bcb3a616,,,3
405594,abfe6361-fcff-4d50-b549-038cfaa4010f,London Outer Upper NW,,2
408698,9e5c71ce-2fa1-41b2-b235-1a52178034f9,Middleton,,14
453980,fdaf2c09-85e9-48a8-a4c6-1d63ccd29f26,London Outer NE,London Border NE,3
354352,ddb09cff-6528-4d35-9a8c-02c37da43dc9,London Outer SE,,5
358558,f709b931-af6f-4095-8fd8-66db2510a9ff,London Outer SW,,9
451425,963187ab-2c9e-4c76-93d3-6b4b549c6c7d,London Border E,London Outer E,1
476333,5cc5e535-9547-4199-8ab3-2945d3e68221,Wolverhampton,Wolverhampton,12
395289,90656f6a-da5b-4aae-a2a2-7d0511f6542f,Wolverhampton,,4
343107,0e3f7bc1-f610-4464-89ce-76eaf3442d74,London Inner Lower NW,,9
353185,e3452dec-126e-4162-a7d1-702e62301037,Gateshead,,4
387640,3d5c6650-1d9e-440d-abbf-f2280a374afc,London Inner W,,2
407669,0738dad8-de3c-4735-92b8-5cda6fa0e891,,,1
494584,a3f56f58-505a-4eb3-b0ce-355484b2401e,London Inner N,London Inner N,16
496830,47ab7cf3-b265-4d00-b36b-bcd23c10a68e,London Outer S,London Outer S,58
371501,0e8b188e-00c2-44ba-a8cf-97092bb5eeda,Walsall,,4
408819,6852f0e1-07d3-4a84-9bfe-905c6b2c7b5e,London Inner N,,6
485557,00d9c2ab-11de-453f-8dbc-cb0d49bda422,Leeds South,Leeds East,10
419830,9b1b23f9-3e84-4fab-a56a-c98c6b047818,Newcastle,,721
406311,4480253a-b226-4e9a-be24-3612cf569741,London Outer E,London Inner E,37
399851,7726acf7-4cc9-4638-87ee-146399b3ae87,,,4
410154,4142bc74-08c8-42c7-936d-3783a9f5a5e4,London Inner Upper NW,,2
489540,6d648d01-f441-4033-9a75-0b49406250e0,London Outer N,London Outer N,123
410286,38a85ccb-157f-40c3-9efa-de81520d1834,London Outer Lower NW,,3
361907,67e650e9-4681-4e46-936e-a2e002ae1723,Walsall,,17
392582,6c01b1f0-2839-4fe7-8668-b3f73e3ee176,London Border NE,,629
398688,2a341a64-7bc1-4a2c-bc6b-89a2d56c3054,Derby,,205
408277,ff5b937b-7df9-44ae-a855-6d2d47ea6255,London Inner E,London Inner E,4
379774,78e74699-f55b-4baa-a11f-d66357ce82e3,London Outer NE,,1
499844,f3e05e29-3ff3-4c5a-982c-3a478e386a94,Milton Keynes,,169
408531,341366e1-39fa-4ca3-8827-a5a1a90e70b3,London Inner N,,40
464814,78cc367d-406e-4b86-b998-81a29e0233ea,Southampton,Southampton,289
398929,00362465-12e3-4524-b6cd-c9bcf43d21de,London Inner N,,42
502714,68995e08-87c4-4b21-b170-27d50beeb8bc,Walsall,Birmingham North,93
338196,fefabe60-a94e-4e6c-866f-3ce48dae13f7,London Outer SW,,20
452074,39ad7ea9-db6e-4b42-a10b-82d88bb774c9,Stockport,Altrincham,1
458967,604205c4-b91d-45ef-afcb-843bff26995c,Sheffield,Sheffield,167
377766,6f70ae35-34f5-479f-9380-866418a6b5a3,London Inner E,,6
408672,8d2c12f4-3a88-4f05-a3f2-b5a261d48bb4,London Inner E,,13
499699,882d91d8-cd15-4e07-ac1f-0505226fe0c0,Manchester City,Manchester City,71
493909,a4ae36b8-e30c-4c39-ae6a-ab30f03a7237,Bolton,Manchester City,23
501238,c54538f1-263b-4174-b14c-202791899f9a,Middleton,Middleton,77
459929,470698f5-08a6-492a-9e61-4965f382c9e8,Basildon,Basildon,118
388315,5910677b-9f15-45f9-81a8-fbaead4bf36a,London Inner S,,793
469424,ae336e32-8436-4b45-a956-e09797aaab66,Plymouth,Plymouth,37
501299,3fccc6ae-627e-4729-bd14-97192a0b0508,London Border W,London Inner E,29
373532,d7f852f0-86f6-479d-9139-70c3c5a792c7,London Inner S,,7
366898,5c6e0c89-d60e-415d-9d79-55e486f8bdbd,London Inner W,,14
493918,5ef59191-776d-45cd-9573-6a4843d8916f,Altrincham,Manchester City,22
446457,d995d39b-f493-4eb3-bac7-f3524685fa07,Plymouth,Plymouth,97
446013,1a7e2640-eaef-4b53-a576-e349e886b482,Bolton,,83
500510,0bbd386f-b815-424e-8fc3-c5c82593052e,UNKNOWN,Newcastle,343
466381,769578d3-4b3c-4218-b8ad-a05cbc41fd00,London Inner E,London Outer SE,19
477499,f570c565-2809-44af-8c29-991b027b0dcd,London Outer N,,4
456277,b5cde8e4-7b9e-484f-9666-1c1591730ad5,London Outer SE,London Outer South West,113
408803,12374161-06ae-4a4c-927b-ef7385287b0b,London Inner E,,1
466317,77e33a21-a1f7-456e-9122-4f0a998d0ab2,London Outer NE,London Outer N,2
382603,b9dcf46b-88fd-4c92-94f7-433f917bf425,London Inner W,,1
359167,9288fc46-02e2-4147-a960-a13b0a155442,London Border W,,22
419908,664e175d-dfaa-4e12-a25e-e9d921d0aa79,Darlington,,19
378510,5fd7f1fa-480b-4648-bb6d-9c58e2c64747,London Inner N,,6
342927,3190bed6-fadf-40bf-9994-1687fdfc2375,London Inner Lower NW,,5
340429,1e64009d-1683-44fe-acdf-a48ec54b58b9,,,1
455263,da5bbe98-5a32-4a55-9855-d892e215565d,London Outer SW,London Outer S,3
398870,0ed56c65-5d84-4e67-bb55-b93a30d7965d,Oldham,,6
394485,e9e80990-3466-4141-ab5a-fc491bc4c384,London Inner Upper NW,London Outer Upper NW,3
368497,2eaa9bd5-423c-4446-9d35-c30722c6c9a0,London Border N,,6
448140,628b61d3-5485-4bd6-b91f-f22f315075aa,Leicester,Leicester,209
343981,6fda2c48-d8e4-491b-8536-0f91add0760b,London Outer S,,17
381047,5b81b6c9-103c-42eb-ba18-b7b89b8e706b,London Inner S,Oxford,74
382834,6d9e89fd-5f6a-48f0-bf34-917631593f77,,London Inner Upper NW,4
396905,bb7bf5b3-36f5-41de-a6e5-8cc083841126,London Inner W,London Inner Upper NW,14
408254,ff2f457c-8090-40b6-b3ea-92aedac3bdf1,London Inner S,,15
473538,ff0dea62-e80b-46a3-95b6-a91116f7effe,,London Outer E,9
462020,575df521-b25e-48b4-911c-069f254906ca,Manchester City,Manchester East,8
425517,431d898b-f695-44c7-97cd-12d73217e9b3,Cardiff,,6
460864,e3c5746f-6596-4e29-9297-8a9656ae2474,Altrincham,Manchester City,10
399275,17256d0a-8606-47b0-a551-bc00dd2c5112,London Border W,,9
487650,6e94951e-3628-48fc-ac1d-e8b75d55580b,Nottingham North,Nottingham Central,1
402285,d3525e36-f197-4425-8aca-18a7f5a26275,Stockport,,8
427020,3879f526-fc7e-41ef-8b0d-9e64f46c8da6,Nottingham North,,5
432820,6f8ea862-68f0-4b62-9ac0-5b33ec3213f9,Leeds East,,10
451574,5e6a80a6-0bba-4490-b07f-a6e4f8fb3312,Leicester,Leicester - Braunstone,8
454456,486c4fc3-1448-4bfe-b81f-04e4f73201f6,Stockport,Stockport,195
409190,6f33718f-3cf3-496a-815f-7262f63340a3,Sheffield,,11
448556,6a1cf2b7-8f6f-478a-ab89-29f8eeee0d75,Bolton,Manchester City,18
373761,6a967f4a-292e-4de9-9ad2-98100a647605,London Outer SW,Swansea,3
452172,c34c465e-2e13-4062-b56c-45bcd3e477f1,Swansea,Swansea,57
354349,70e0bdee-5bd3-4dcd-8e7d-a2b0ca127a15,London Outer Lower NW,London Outer N,152
388537,26d12766-2046-499c-9c15-b196b4a6bc4e,,,2
395798,1307f288-aa79-4b91-b80b-24907612c210,Stockport,,1
393283,30988b5d-68ad-4dba-b473-f1df4b2b5879,London Inner Lower NW,,2
346864,1c869c63-f4dd-4022-b379-6922953c1f41,London Inner Lower NW,London Inner S,4
414080,d8bd6731-afe8-4b73-9ac9-c2006e1ad1d5,Cannock,,20
368011,cf485ec8-1088-41d7-ba5b-4ae0992bc9a7,London Inner N,,36
468760,301d00f9-fb3c-4ce1-87ac-c14b7128ec7f,Altrincham,Manchester City,4
410210,8fbfee14-2433-4699-910b-3982e861d636,London Inner Lower NW,,1
451637,e6ef7332-650d-4716-8c9f-ea23b9ff2c7a,Dudley & West Bromwich,Cannock,65
387612,844aec54-b472-4121-9476-4b60a791468b,London Border NE,,5
455238,6874ee77-d4d6-453e-8de4-63f18ae0f649,Gateshead,,46
396252,3ad9402d-f7b9-47b4-97af-e7e92cc114cf,UNKNOWN,,165
398678,9491fc44-6af8-4047-8fe1-93ce0545a909,Liverpool East,,2
443448,2f4b2f6f-71b9-4049-b24d-ced5401067a7,Stockport,Altrincham,42
451548,34b8d72b-7fc0-4430-b180-6c65663ab4fe,Manchester East,Manchester City,3
489463,042d1238-bbbf-4a0b-9c68-071ccff4a908,,London Inner E,1
476317,509ec154-0b65-4956-a008-a1b000fc1653,Wolverhampton,Walsall,4
455443,2fca4067-cad1-45a4-8103-10ed035c2317,London Inner S,London Outer S,187
451604,7bfd01cf-e087-46eb-bba5-c03b7e3b292c,London Outer N,London Inner West,11
413304,067805a3-a029-4d23-ba97-156d685e7858,London Inner Lower NW,,6
455278,acf3ea3b-a9da-499a-8ab6-8666119158ef,Leicester,Leicester,12
446489,ff598aa7-aee5-4d1a-ab75-a3b36652ce3f,Manchester City,Plymouth,55
426695,e91f15a4-b6cc-4b03-8c1e-586d4c7718ef,Plymstock,,3
354254,41a96a67-7900-4000-9c88-44f63551d9fa,London Outer NE,,160
453016,dcdf7f06-ec23-4598-aafc-657eb1019123,Oxford,Oxford,59
345942,2ac36bdb-0617-4e50-a6cd-cf01848f47b4,Middleton,,5
358989,0f47762d-ca46-4384-82de-240e7b34665b,,,1
431901,f50d83a7-b04c-40db-b6da-f85b9349a509,London Inner Lower NW,,35
462609,f0e0115b-4576-49b0-8bb8-9354a3151b47,London Outer E,London Outer S,2
451638,7a0b5be8-8ffa-4f9a-97bc-df3055548940,Birmingham South,Cannock,5
366014,82bfeaac-84b3-421f-8450-dc03c5a18fe8,,,1
390082,a2fe7178-b363-4212-8786-3763f602319c,London Inner N,,3
452795,7589d037-68ee-4bb1-b8dc-3b7f78cd895d,Cardiff,Cardiff,15
339081,4c777061-595f-4d15-962f-5cd318a00551,Rotherham,,1
399767,e2aeaa76-cfb7-4940-b483-c9b8f7e84fb9,London Inner Upper NW,,12
396252,3ad9402d-f7b9-47b4-97af-e7e92cc114cf,Gateshead,,279
450800,0fa2f633-04ee-4114-9398-e1bc11e74e0f,London Inner S,London Inner S,293
398082,c095f34c-e008-4295-baf7-a5f919ca7bf3,Altrincham,,7
366465,0d34369c-dce4-47f7-a090-b8656c5ef80e,London Border N,,12
338431,c2d71988-ac21-4045-8f00-d3da89481bd3,London Outer NE,,3
483907,e2019ccd-3b84-414a-a436-6f8c67fcf887,Manchester East,,2
367992,a3d48f9e-dd94-4673-9144-aad65cb42cfa,London Inner N,,4
454400,ddd05abf-abb5-4f39-9021-f894f459adbe,London Outer E,London Outer E,8
454986,c52f9186-591e-406d-992d-bb3018c33ebb,Swansea,Swansea,37
426465,3ab82932-0124-4a97-9564-85cbc021b14a,London Outer NE,,29
458644,688031a7-f296-41f3-96f5-2424463eaead,Swansea,,58
451837,a053ebae-21bc-43fe-8703-b1229054591e,St Helens,St Helens,110
473519,2817fef1-fc2c-490f-bd34-706c810f4306,London Border W,London Inner Lower NW,4
410843,cf039ec7-37fb-4129-8e9b-0be3c4fcc961,London Inner N,,2
405238,f26faee5-e3d8-4b5d-a6b5-3cbf4d006443,London Inner Lower NW,London Inner South West,1
429996,0bf2a213-c0eb-483b-944e-0ea821a81554,Leeds South,Leeds City,21
354639,fe8c4261-5597-440e-bab9-6455b61e025d,Oldham,,3
454683,58355a68-f8c7-4630-8d83-647ebe037009,London Outer NE,London Outer NE,9
458092,6d98989b-ecde-4ba0-9a78-c41fd14562ec,London Outer Upper NW,London Inner Upper NW,5
451942,8470270d-1e8d-4016-87d0-f3582e166f34,St Helens,Warrington City,135
399546,3bca682f-fc35-41f5-804f-9fa265dee603,London Border N,,7
398329,a83b8a40-a2a4-4892-aaa3-f2c8308a44dd,London Inner E,,6
451903,4a2bd323-f78f-4e2e-a9cd-3bbec0839ad1,London Inner W,London Inner South West,3
494117,3f83b600-3951-4c07-9378-3cfab73ffc09,Outer Leeds,Leeds South,4
398253,4ce418c0-da83-499e-8aeb-1280d1db2369,London Outer SE,,1
440666,92438930-2e91-4d65-9a04-1a45a6bf49aa,Exeter,Exeter,9
403173,becda7cf-81fb-4fd3-ad7f-3c9ff1397adb,Wolverhampton,,2
430112,cb9defc7-b31d-4cd4-a99c-951966d6e4c0,,,2
431897,eeacea71-a6f0-449e-9293-11356f0ebf9e,London Outer Lower NW,,1
454238,1fe8db75-f525-44eb-b633-81cb28090220,London Outer E,London Outer NE,34
416625,0be1efae-2177-48c3-9b34-f97481b73576,Walsall,,33
380302,da5cd02a-00da-4f30-b416-2a241e42aa5e,St Helens,,37
415324,3aefb8b7-c1ac-4ed4-a27b-3a4543de3496,Manchester East,,15
478023,2f651eec-abda-4996-ab57-890439d9973f,Altrincham,Manchester City,280
477339,89b94915-40c5-4787-bea8-51e77f445af5,London Border N,London Outer NE,4
343754,5709a10e-9094-4165-ace9-b5ee4776b05d,London Inner E,,4
469623,8b05a146-53d2-4e15-97eb-efc8fcde2eec,London Outer S,London Outer S,4
369857,911ea2f1-989b-4fad-a701-04bb61cf435d,,,6
343928,240d5240-c927-4565-be76-9509e1896c20,London Outer E,,60
494596,7feb34d1-8b16-43e0-99c2-fc5314cc9265,London Outer N,London Outer N,97
501045,5768d5a4-89c4-46ab-8cf2-6ea5b0cab948,Bristol Central Area,Bristol Central Area,34
411245,70beb21c-ac2e-4cfe-9754-8fa0de05ec80,Leeds East,Leeds South,177
481083,ed1d8872-a383-4513-be98-9b1dd77bcb06,London Inner W,London Inner Lower NW,4
501175,9288b275-ad89-4b59-9ea1-22318eb6521c,London Inner S,Nottingham Central,5
496766,587e6cf1-16b2-4450-b7d6-9f82288c2dc4,Wolverhampton,Plymouth,26
473429,b98a21e6-b463-46a2-b35a-a1a1e865c7e5,London Border N,London Border N,186
500210,881a3e9c-7fcb-405e-8b8d-b277bf67d2b0,London Border W,London Border W,116
402511,40dbace5-c5a6-4354-9c7c-769e6837039f,London Outer N,,5
371781,564c8b81-d159-4b05-9ff6-64ce7c6f5f50,Outer Leeds,,9
376742,fd470e84-db6d-43c4-9302-d2c98b38eca9,London Inner S,London Inner S,4
442676,80132fff-8865-48c2-b05e-9d5d81d825b0,Altrincham,Altrincham,85
489863,2040b142-554e-4d8a-a3ab-8ac84903eabc,London Outer NE,London Border NE,8
342130,8dafaa23-0df5-41f3-8cf5-9ce618422848,London Border W,London Outer N,42
483261,e518adbc-7ea6-4da2-aac5-f830d3370fe6,Leeds City,Leeds City,344
494210,169fe646-5f09-41b8-afee-2ae9047fb741,London Outer SW,London Inner S,24
395693,80afeb58-db44-4e8a-be11-f0ece419dcaf,London Inner Lower NW,,5
362346,0953a1a9-7ab5-44fc-8d8e-d1bb38fc5f9d,London Outer S,,19
486332,f921560c-6643-402d-93ec-a5a9223e4df1,Plymstock,Plymouth,8
398684,22f1b417-796d-47b5-ba5e-c47458e9b5eb,Liverpool Central South,,5
373670,067b273e-9a2b-412b-99bc-5424a79d02c2,London Outer Upper NW,,17
362088,7872be37-df1c-4f29-8900-93e39935288d,Birmingham South,,2
403468,c8b284d2-bf9f-4a58-b856-3bdbb0a2e4da,Cardiff,,7
388089,a7faa0b4-cad9-4d73-ac8a-2b87ad596076,,,3
489931,9a11cdd8-dd09-4ef5-a124-0ffea3530a64,London Inner N,London Inner N,6
481406,16346b9e-b1ea-4dc8-8c50-3a295cd172c0,London Outer S,London Outer S,30
494384,f6a2e742-a5fb-4a16-8a92-af7845d31404,London Outer N,London Outer N,43
399284,a7505c95-d8a0-4337-9a70-74c34f407ede,London Inner Lower NW,,1
483571,2deaed9a-6e56-4895-a6d9-0bc48b2bb9d4,UNKNOWN,Sunderland,15
493812,e4442129-22d6-4091-b4eb-597f0d9e314f,Manchester City,Manchester East,5
494550,c90faad1-831e-4add-bb01-6b85a7f62351,London Inner E,London Outer N,45
410787,81cc1545-ad7a-4a87-a8ee-4c0fcf93f95d,London Outer NE,,15
346888,a439ccf0-0fd4-477d-9a6c-e2c72889828f,London Inner N,,5
373774,69aeffc4-73d4-4c4a-8d3b-bd9ead407b7b,London Inner S,,1
475753,a53ca4c3-7492-4d8f-a002-80f2b560ad26,UNKNOWN,,3
494409,a1b18c16-a8ad-4885-9710-d02524b153e7,London Outer Upper NW,London Inner Upper NW,8
393261,ff45585e-9aec-40fb-9eb4-137faf535b5f,London Border N,,4
342955,48b0aea6-39d3-46f3-8a5a-90293b48ebbc,London Inner W,,4
499900,e9e18e89-70e9-4701-9dc7-b349ac43939d,London Border W,London Border W,282
451549,c4be0619-d3e3-42c8-a85b-8c63195ec0fb,Stockport,Altrincham,12
481249,cd79b6f1-fe9b-4e85-9383-49a07427d9d6,London Inner E,London Outer S,3
499959,1e861c27-e4c4-44d3-97fb-1a254ae4379e,London Outer E,London Outer E,160
399285,b868f0ad-716b-41d2-811b-051b943a923a,Dudley & West Bromwich,,21
392577,ee98ff36-40e5-499c-9321-bee6414f1252,,,2
489895,4a1aef31-644d-4c8f-ad4f-e5e972779975,London Inner E,London Border E,104
477328,e1dcc024-8087-438f-addb-d4e5d22d8882,London Inner N,London Outer NE,3
485460,c7f8cd0a-a8fb-43b3-9916-1cec14cbb8b4,London Outer N,London Outer Upper NW,4
390631,57022b9c-91e1-46ba-b5c4-c184774957a5,London Outer Upper NW,,12
